district,municipaly,year,week,count,yearly_max_diff,yearly_mean_diff,weekly_max_diff,weekly_mean_diff
Landeck,Stanz bei Landeck,2020,2,1,0,0.0166420118,0.3333333333,1
Landeck,Stanz bei Landeck,2020,3,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,4,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,5,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,6,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,7,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,8,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,9,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,10,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,11,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,12,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,13,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,14,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,15,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,16,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,17,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,18,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,19,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,20,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,21,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,22,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,23,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,24,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,25,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,26,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,27,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,28,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,29,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,30,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,31,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,32,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,33,1,0,0.0166420118,0.3333333333,1
Landeck,Stanz bei Landeck,2020,34,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,35,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,36,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,37,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,38,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,39,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,40,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,41,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,42,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,43,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,44,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,45,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,46,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,47,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,48,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,49,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,50,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,51,0,0,0,0,0
Landeck,Stanz bei Landeck,2020,52,0,0,0,0,0
Landeck,Kaunertal,2020,1,0,0,0,0,0
Landeck,Kaunertal,2020,2,0,0,0,0,0
Landeck,Kaunertal,2020,3,0,0,0,0,0
Landeck,Kaunertal,2020,4,1,0,0.0079511834,0.3333333333,1
Landeck,Kaunertal,2020,5,0,0,0,0,0
Landeck,Kaunertal,2020,6,0,0,0,0,0
Landeck,Kaunertal,2020,7,2,0,0.017566568,0.6666666667,2
Landeck,Kaunertal,2020,8,0,0,0,0,0
Landeck,Kaunertal,2020,9,0,0,0,0,0
Landeck,Kaunertal,2020,10,0,0,0,0,0
Landeck,Kaunertal,2020,11,0,0,0,0,0
Landeck,Kaunertal,2020,12,0,0,0,0,0
Landeck,Kaunertal,2020,13,0,0,0,0,0
Landeck,Kaunertal,2020,14,0,0,0,0,0
Landeck,Kaunertal,2020,15,0,0,0,0,0
Landeck,Kaunertal,2020,16,0,0,0,0,0
Landeck,Kaunertal,2020,17,0,0,0,0,0
Landeck,Kaunertal,2020,18,0,0,0,0,0
Landeck,Kaunertal,2020,19,0,0,0,0,0
Landeck,Kaunertal,2020,20,0,0,0,0,0
Landeck,Kaunertal,2020,21,0,0,0,0,0
Landeck,Kaunertal,2020,22,0,0,0,0,0
Landeck,Kaunertal,2020,23,0,0,0,0,0
Landeck,Kaunertal,2020,24,0,0,0,0,0
Landeck,Kaunertal,2020,25,0,0,0,0,0
Landeck,Kaunertal,2020,26,0,0,0,0,0
Landeck,Kaunertal,2020,27,0,0,0,0,0
Landeck,Kaunertal,2020,28,0,0,0,0,0
Landeck,Kaunertal,2020,29,0,0,0,0,0
Landeck,Kaunertal,2020,30,0,0,0,0,0
Landeck,Kaunertal,2020,31,0,0,0,0,0
Landeck,Kaunertal,2020,32,1,0,0.0079511834,0.3333333333,1
Landeck,Kaunertal,2020,33,0,0,0,0,0
Landeck,Kaunertal,2020,34,0,0,0,0,0
Landeck,Kaunertal,2020,35,0,0,0,0,0
Landeck,Kaunertal,2020,36,0,0,0,0,0
Landeck,Kaunertal,2020,37,0,0,0,0,0
Landeck,Kaunertal,2020,38,0,0,0,0,0
Landeck,Kaunertal,2020,39,0,0,0,0,0
Landeck,Kaunertal,2020,40,0,0,0,0,0
Landeck,Kaunertal,2020,41,0,0,0,0,0
Landeck,Kaunertal,2020,42,0,0,0,0,0
Landeck,Kaunertal,2020,43,0,0,0,0,0
Landeck,Kaunertal,2020,44,0,0,0,0,0
Landeck,Kaunertal,2020,45,0,0,0,0,0
Landeck,Kaunertal,2020,46,0,0,0,0,0
Landeck,Kaunertal,2020,47,0,0,0,0,0
Landeck,Kaunertal,2020,48,0,0,0,0,0
Landeck,Kaunertal,2020,49,0,0,0,0,0
Landeck,Kaunertal,2020,50,0,0,0,0,0
Landeck,Kaunertal,2020,51,0,0,0,0,0
Landeck,Kaunertal,2020,52,0,0,0,0,0
Landeck,Fendels,2020,1,0,0,0,0,0
Landeck,Fendels,2020,2,0,0,0,0,0
Landeck,Fendels,2020,3,0,0,0,0,0
Landeck,Fendels,2020,4,0,0,0,0,0
Landeck,Fendels,2020,5,0,0,0,0,0
Landeck,Fendels,2020,6,0,0,0,0,0
Landeck,Fendels,2020,7,0,0,0,0,0
Landeck,Fendels,2020,8,0,0,0,0,0
Landeck,Fendels,2020,9,0,0,0,0,0
Landeck,Fendels,2020,10,0,0,0,0,0
Landeck,Fendels,2020,11,0,0,0,0,0
Landeck,Fendels,2020,12,1,0,0.0173816568,0,0.6666666667
Landeck,Fendels,2020,13,0,0,0,0,0
Landeck,Fendels,2020,14,0,0,0,0,0
Landeck,Fendels,2020,15,0,0,0,0,0
Landeck,Fendels,2020,16,0,0,0,0,0
Landeck,Fendels,2020,17,0,0,0,0,0
Landeck,Fendels,2020,18,0,0,0,0,0
Landeck,Fendels,2020,19,0,0,0,0,0
Landeck,Fendels,2020,20,0,0,0,0,0
Landeck,Fendels,2020,21,0,0,0,0,0
Landeck,Fendels,2020,22,0,0,0,0,0
Landeck,Fendels,2020,23,0,0,0,0,0
Landeck,Fendels,2020,24,1,0,0.0173816568,0.3333333333,1
Landeck,Fendels,2020,25,0,0,0,0,0
Landeck,Fendels,2020,26,0,0,0,0,0
Landeck,Fendels,2020,27,0,0,0,0,0
Landeck,Fendels,2020,28,0,0,0,0,0
Landeck,Fendels,2020,29,0,0,0,0,0
Landeck,Fendels,2020,30,0,0,0,0,0
Landeck,Fendels,2020,31,0,0,0,0,0
Landeck,Fendels,2020,32,0,0,0,0,0
Landeck,Fendels,2020,33,0,0,0,0,0
Landeck,Fendels,2020,34,0,0,0,0,0
Landeck,Fendels,2020,35,0,0,0,0,0
Landeck,Fendels,2020,36,0,0,0,0,0
Landeck,Fendels,2020,37,0,0,0,0,0
Landeck,Fendels,2020,38,0,0,0,0,0
Landeck,Fendels,2020,39,0,0,0,0,0
Landeck,Fendels,2020,40,0,0,0,0,0
Landeck,Fendels,2020,41,0,0,0,0,0
Landeck,Fendels,2020,42,0,0,0,0,0
Landeck,Fendels,2020,43,0,0,0,0,0
Landeck,Fendels,2020,44,0,0,0,0,0
Landeck,Fendels,2020,45,0,0,0,0,0
Landeck,Fendels,2020,46,0,0,0,0,0
Landeck,Fendels,2020,47,0,0,0,0,0
Landeck,Fendels,2020,48,0,0,0,0,0
Landeck,Fendels,2020,49,0,0,0,0,0
Landeck,Fendels,2020,50,0,0,0,0,0
Landeck,Fendels,2020,51,0,0,0,0,0
Landeck,Fendels,2020,52,0,0,0,0,0
Landeck,Spiss,2020,1,0,0,0,0,0
Landeck,Spiss,2020,2,1,0,0.0085059172,0.3333333333,1
Landeck,Spiss,2020,3,0,0,0,0,0
Landeck,Spiss,2020,4,0,0,0,0,0
Landeck,Spiss,2020,5,0,0,0,0,0
Landeck,Spiss,2020,6,0,0,0,0,0
Landeck,Spiss,2020,7,0,0,0,0,0
Landeck,Spiss,2020,8,0,0,0,0,0
Landeck,Spiss,2020,9,0,0,0,0,0
Landeck,Spiss,2020,10,0,0,0,0,0
Landeck,Spiss,2020,11,0,0,0,0,0
Landeck,Spiss,2020,12,0,0,0,0,0
Landeck,Spiss,2020,13,0,0,0,0,0
Landeck,Spiss,2020,14,0,0,0,0,0
Landeck,Spiss,2020,15,0,0,0,0,0
Landeck,Spiss,2020,16,0,0,0,0,0
Landeck,Spiss,2020,17,0,0,0,0,0
Landeck,Spiss,2020,18,0,0,0,0,0
Landeck,Spiss,2020,19,0,0,0,0,0
Landeck,Spiss,2020,20,0,0,0,0,0
Landeck,Spiss,2020,21,0,0,0,0,0
Landeck,Spiss,2020,22,0,0,0,0,0
Landeck,Spiss,2020,23,0,0,0,0,0
Landeck,Spiss,2020,24,0,0,0,0,0
Landeck,Spiss,2020,25,0,0,0,0,0
Landeck,Spiss,2020,26,0,0,0,0,0
Landeck,Spiss,2020,27,0,0,0,0,0
Landeck,Spiss,2020,28,0,0,0,0,0
Landeck,Spiss,2020,29,0,0,0,0,0
Landeck,Spiss,2020,30,0,0,0,0,0
Landeck,Spiss,2020,31,0,0,0,0,0
Landeck,Spiss,2020,32,0,0,0,0,0
Landeck,Spiss,2020,33,0,0,0,0,0
Landeck,Spiss,2020,34,0,0,0,0,0
Landeck,Spiss,2020,35,0,0,0,0,0
Landeck,Spiss,2020,36,0,0,0,0,0
Landeck,Spiss,2020,37,0,0,0,0,0
Landeck,Spiss,2020,38,0,0,0,0,0
Landeck,Spiss,2020,39,0,0,0,0,0
Landeck,Spiss,2020,40,0,0,0,0,0
Landeck,Spiss,2020,41,0,0,0,0,0
Landeck,Spiss,2020,42,0,0,0,0,0
Landeck,Spiss,2020,43,0,0,0,0,0
Landeck,Spiss,2020,44,0,0,0,0,0
Landeck,Spiss,2020,45,0,0,0,0,0
Landeck,Spiss,2020,46,0,0,0,0,0
Landeck,Spiss,2020,47,0,0,0,0,0
Landeck,Spiss,2020,48,0,0,0,0,0
Landeck,Spiss,2020,49,0,0,0,0,0
Landeck,Spiss,2020,50,0,0,0,0,0
Landeck,Spiss,2020,51,0,0,0,0,0
Landeck,Spiss,2020,52,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,1,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,2,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,3,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,4,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,5,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,6,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,7,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,8,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,9,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,10,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,11,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,12,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,13,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,14,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,15,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,16,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,17,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,18,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,19,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,20,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,21,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,22,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,23,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,24,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,25,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,26,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,27,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,28,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,29,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,30,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,31,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,32,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,33,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,34,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,35,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,36,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,37,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,38,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,39,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,40,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,41,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,42,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,43,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,44,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,45,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,46,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,47,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,48,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,49,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,50,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,51,0,0,0,0,0
Landeck,Ried im Oberinntal,2020,52,0,0,0,0,0
Lienz,Lienz,2020,1,1,0,0,0,0
Lienz,Lienz,2020,2,2,0,0,0,0
Lienz,Lienz,2020,3,3,0,0,0,0
Lienz,Lienz,2020,4,3,0,0,0,0.0833333333
Lienz,Lienz,2020,5,5,0,0.0051775148,0,0.4
Lienz,Lienz,2020,6,2,0,0,0,0
Lienz,Lienz,2020,7,2,0,0,0,0
Lienz,Lienz,2020,8,3,0,0,0,0
Lienz,Lienz,2020,9,3,0,0,0,0.3333333333
Lienz,Lienz,2020,10,5,0,0.0051775148,1,0.5833333333
Lienz,Lienz,2020,11,3,0,0,0,0
Lienz,Lienz,2020,12,2,0,0,0,0
Lienz,Lienz,2020,13,3,0,0,0,0
Lienz,Lienz,2020,14,2,0,0,0,0
Lienz,Lienz,2020,15,5,0,0.0051775148,0,0
Lienz,Lienz,2020,16,2,0,0,0,0
Lienz,Lienz,2020,17,2,0,0,0,0
Lienz,Lienz,2020,18,1,0,0,0,0
Lienz,Lienz,2020,19,1,0,0,0,0
Lienz,Lienz,2020,20,3,0,0,0,0.25
Lienz,Lienz,2020,21,3,0,0,0,0.6666666667
Lienz,Lienz,2020,22,1,0,0,0,0
Lienz,Lienz,2020,23,2,0,0,0,0
Lienz,Lienz,2020,24,0,0,0,0,0
Lienz,Lienz,2020,25,2,0,0,0,0
Lienz,Lienz,2020,26,1,0,0,0,0
Lienz,Lienz,2020,27,1,0,0,0,0
Lienz,Lienz,2020,28,3,0,0,0,0
Lienz,Lienz,2020,29,3,0,0,0,0.1111111111
Lienz,Lienz,2020,30,2,0,0,0,0.3333333333
Lienz,Lienz,2020,31,3,0,0,0,0.0833333333
Lienz,Lienz,2020,32,1,0,0,0,0
Lienz,Lienz,2020,33,2,0,0,0,0
Lienz,Lienz,2020,34,2,0,0,0,0
Lienz,Lienz,2020,35,2,0,0,0,0.1111111111
Lienz,Lienz,2020,36,2,0,0,0,0.0833333333
Lienz,Lienz,2020,37,5,0,0.0051775148,2,1.2222222222
Lienz,Lienz,2020,38,3,0,0,0,0
Lienz,Lienz,2020,39,4,0,0.002430262,0,0.1666666667
Lienz,Lienz,2020,40,3,0,0,0,0
Lienz,Lienz,2020,41,4,0,0.002430262,0,0.1666666667
Lienz,Lienz,2020,42,2,0,0,0,0
Lienz,Lienz,2020,43,5,0,0.0051775148,1,0.5
Lienz,Lienz,2020,44,4,0,0.002430262,0.5,0.4444444444
Lienz,Lienz,2020,45,3,0,0,0,0
Lienz,Lienz,2020,46,4,0,0.002430262,0,0.2
Lienz,Lienz,2020,47,4,0,0.002430262,1,1.1666666667
Lienz,Lienz,2020,48,5,0,0.0051775148,1,0.5
Lienz,Lienz,2020,49,8,0.0096153846,0.013419273,5,2
Lienz,Lienz,2020,50,2,0,0,0,0
Lienz,Lienz,2020,51,2,0,0,0,0
Lienz,Lienz,2020,52,2,0,0,0,0
Lienz,Virgen,2020,1,1,0,0.0041913215,0,0
Lienz,Virgen,2020,2,1,0,0.0041913215,0,0
Lienz,Virgen,2020,3,0,0,0,0,0
Lienz,Virgen,2020,4,0,0,0,0,0
Lienz,Virgen,2020,5,0,0,0,0,0
Lienz,Virgen,2020,6,0,0,0,0,0
Lienz,Virgen,2020,7,0,0,0,0,0
Lienz,Virgen,2020,8,1,0,0.0041913215,0.3333333333,1
Lienz,Virgen,2020,9,0,0,0,0,0
Lienz,Virgen,2020,10,0,0,0,0,0
Lienz,Virgen,2020,11,0,0,0,0,0
Lienz,Virgen,2020,12,0,0,0,0,0
Lienz,Virgen,2020,13,1,0,0.0041913215,0,0.1666666667
Lienz,Virgen,2020,14,0,0,0,0,0
Lienz,Virgen,2020,15,1,0,0.0041913215,0,0
Lienz,Virgen,2020,16,0,0,0,0,0
Lienz,Virgen,2020,17,0,0,0,0,0
Lienz,Virgen,2020,18,0,0,0,0,0
Lienz,Virgen,2020,19,1,0,0.0041913215,0,0
Lienz,Virgen,2020,20,0,0,0,0,0
Lienz,Virgen,2020,21,1,0,0.0041913215,0,0.6666666667
Lienz,Virgen,2020,22,1,0,0.0041913215,0,0.6666666667
Lienz,Virgen,2020,23,0,0,0,0,0
Lienz,Virgen,2020,24,0,0,0,0,0
Lienz,Virgen,2020,25,0,0,0,0,0
Lienz,Virgen,2020,26,2,0,0.0106015779,0.6666666667,2
Lienz,Virgen,2020,27,0,0,0,0,0
Lienz,Virgen,2020,28,0,0,0,0,0
Lienz,Virgen,2020,29,3,0,0.0170118343,2,2.6666666667
Lienz,Virgen,2020,30,0,0,0,0,0
Lienz,Virgen,2020,31,1,0,0.0041913215,0,0.6666666667
Lienz,Virgen,2020,32,1,0,0.0041913215,0,0.6666666667
Lienz,Virgen,2020,33,0,0,0,0,0
Lienz,Virgen,2020,34,0,0,0,0,0
Lienz,Virgen,2020,35,1,0,0.0041913215,0.3333333333,1
Lienz,Virgen,2020,36,1,0,0.0041913215,0,0.3333333333
Lienz,Virgen,2020,37,0,0,0,0,0
Lienz,Virgen,2020,38,0,0,0,0,0
Lienz,Virgen,2020,39,1,0,0.0041913215,0.3333333333,1
Lienz,Virgen,2020,40,0,0,0,0,0
Lienz,Virgen,2020,41,0,0,0,0,0
Lienz,Virgen,2020,42,1,0,0.0041913215,0,0.3333333333
Lienz,Virgen,2020,43,0,0,0,0,0
Lienz,Virgen,2020,44,0,0,0,0,0
Lienz,Virgen,2020,45,0,0,0,0,0
Lienz,Virgen,2020,46,0,0,0,0,0
Lienz,Virgen,2020,47,2,0,0.0106015779,0.6666666667,2
Lienz,Virgen,2020,48,0,0,0,0,0
Lienz,Virgen,2020,49,0,0,0,0,0
Lienz,Virgen,2020,50,1,0,0.0041913215,0,0.6666666667
Lienz,Virgen,2020,51,0,0,0,0,0
Lienz,Virgen,2020,52,1,0,0.0041913215,0,0
Lienz,Amlach,2020,1,0,0,0,0,0
Lienz,Amlach,2020,2,0,0,0,0,0
Lienz,Amlach,2020,3,0,0,0,0,0
Lienz,Amlach,2020,4,0,0,0,0,0
Lienz,Amlach,2020,5,0,0,0,0,0
Lienz,Amlach,2020,6,0,0,0,0,0
Lienz,Amlach,2020,7,0,0,0,0,0
Lienz,Amlach,2020,8,0,0,0,0,0
Lienz,Amlach,2020,9,0,0,0,0,0
Lienz,Amlach,2020,10,0,0,0,0,0
Lienz,Amlach,2020,11,0,0,0,0,0
Lienz,Amlach,2020,12,0,0,0,0,0
Lienz,Amlach,2020,13,0,0,0,0,0
Lienz,Amlach,2020,14,0,0,0,0,0
Lienz,Amlach,2020,15,0,0,0,0,0
Lienz,Amlach,2020,16,0,0,0,0,0
Lienz,Amlach,2020,17,0,0,0,0,0
Lienz,Amlach,2020,18,0,0,0,0,0
Lienz,Amlach,2020,19,0,0,0,0,0
Lienz,Amlach,2020,20,0,0,0,0,0
Lienz,Amlach,2020,21,0,0,0,0,0
Lienz,Amlach,2020,22,0,0,0,0,0
Lienz,Amlach,2020,23,0,0,0,0,0
Lienz,Amlach,2020,24,0,0,0,0,0
Lienz,Amlach,2020,25,0,0,0,0,0
Lienz,Amlach,2020,26,0,0,0,0,0
Lienz,Amlach,2020,27,0,0,0,0,0
Lienz,Amlach,2020,28,0,0,0,0,0
Lienz,Amlach,2020,29,0,0,0,0,0
Lienz,Amlach,2020,30,0,0,0,0,0
Lienz,Amlach,2020,31,0,0,0,0,0
Lienz,Amlach,2020,32,0,0,0,0,0
Lienz,Amlach,2020,33,0,0,0,0,0
Lienz,Amlach,2020,34,0,0,0,0,0
Lienz,Amlach,2020,35,0,0,0,0,0
Lienz,Amlach,2020,36,1,0,0.0086908284,0,0.6666666667
Lienz,Amlach,2020,37,0,0,0,0,0
Lienz,Amlach,2020,38,0,0,0,0,0
Lienz,Amlach,2020,39,0,0,0,0,0
Lienz,Amlach,2020,40,0,0,0,0,0
Lienz,Amlach,2020,41,0,0,0,0,0
Lienz,Amlach,2020,42,0,0,0,0,0
Lienz,Amlach,2020,43,0,0,0,0,0
Lienz,Amlach,2020,44,0,0,0,0,0
Lienz,Amlach,2020,45,0,0,0,0,0
Lienz,Amlach,2020,46,0,0,0,0,0
Lienz,Amlach,2020,47,0,0,0,0,0
Lienz,Amlach,2020,48,0,0,0,0,0
Lienz,Amlach,2020,49,0,0,0,0,0
Lienz,Amlach,2020,50,0,0,0,0,0
Lienz,Amlach,2020,51,1,0,0.0086908284,0.3333333333,1
Lienz,Amlach,2020,52,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,1,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,2,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,3,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,4,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,5,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,6,2,0,0.0094921105,1,1.6666666667
Lienz,Nußdorf-Debant,2020,7,2,0,0.0094921105,0.5,1.3333333333
Lienz,Nußdorf-Debant,2020,8,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,9,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,10,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,11,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,12,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,13,1,0,0.003081854,0.3333333333,1
Lienz,Nußdorf-Debant,2020,14,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,15,1,0,0.003081854,0,0
Lienz,Nußdorf-Debant,2020,16,1,0,0.003081854,0,0
Lienz,Nußdorf-Debant,2020,17,1,0,0.003081854,0.3333333333,1
Lienz,Nußdorf-Debant,2020,18,2,0,0.0094921105,0,0.3333333333
Lienz,Nußdorf-Debant,2020,19,1,0,0.003081854,0,0.6666666667
Lienz,Nußdorf-Debant,2020,20,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,21,1,0,0.003081854,0,0.6666666667
Lienz,Nußdorf-Debant,2020,22,2,0,0.0094921105,1,1.6666666667
Lienz,Nußdorf-Debant,2020,23,1,0,0.003081854,0,0.3333333333
Lienz,Nußdorf-Debant,2020,24,1,0,0.003081854,0.3333333333,1
Lienz,Nußdorf-Debant,2020,25,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,26,1,0,0.003081854,0.3333333333,1
Lienz,Nußdorf-Debant,2020,27,1,0,0.003081854,0,0.1666666667
Lienz,Nußdorf-Debant,2020,28,1,0,0.003081854,0.3333333333,1
Lienz,Nußdorf-Debant,2020,29,1,0,0.003081854,0,0.6666666667
Lienz,Nußdorf-Debant,2020,30,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,31,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,32,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,33,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,34,1,0,0.003081854,0,0
Lienz,Nußdorf-Debant,2020,35,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,36,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,37,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,38,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,39,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,40,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,41,1,0,0.003081854,0,0.3333333333
Lienz,Nußdorf-Debant,2020,42,2,0,0.0094921105,0.5,1.3333333333
Lienz,Nußdorf-Debant,2020,43,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,44,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,45,1,0,0.003081854,0,0.3333333333
Lienz,Nußdorf-Debant,2020,46,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,47,1,0,0.003081854,0,0.3333333333
Lienz,Nußdorf-Debant,2020,48,2,0,0.0094921105,1,1.6666666667
Lienz,Nußdorf-Debant,2020,49,2,0,0.0094921105,1,1.6666666667
Lienz,Nußdorf-Debant,2020,50,0,0,0,0,0
Lienz,Nußdorf-Debant,2020,51,1,0,0.003081854,0,0.3333333333
Lienz,Nußdorf-Debant,2020,52,0,0,0,0,0
Lienz,Sillian,2020,1,0,0,0,0,0
Lienz,Sillian,2020,2,0,0,0,0,0
Lienz,Sillian,2020,3,1,0,0.006102071,0,0.3333333333
Lienz,Sillian,2020,4,0,0,0,0,0
Lienz,Sillian,2020,5,0,0,0,0,0
Lienz,Sillian,2020,6,0,0,0,0,0
Lienz,Sillian,2020,7,0,0,0,0,0
Lienz,Sillian,2020,8,1,0,0.006102071,0,0.6666666667
Lienz,Sillian,2020,9,0,0,0,0,0
Lienz,Sillian,2020,10,0,0,0,0,0
Lienz,Sillian,2020,11,0,0,0,0,0
Lienz,Sillian,2020,12,1,0,0.006102071,0.3333333333,1
Lienz,Sillian,2020,13,1,0,0.006102071,0,0.1666666667
Lienz,Sillian,2020,14,0,0,0,0,0
Lienz,Sillian,2020,15,1,0,0.006102071,0.3333333333,1
Lienz,Sillian,2020,16,0,0,0,0,0
Lienz,Sillian,2020,17,0,0,0,0,0
Lienz,Sillian,2020,18,0,0,0,0,0
Lienz,Sillian,2020,19,0,0,0,0,0
Lienz,Sillian,2020,20,0,0,0,0,0
Lienz,Sillian,2020,21,0,0,0,0,0
Lienz,Sillian,2020,22,0,0,0,0,0
Lienz,Sillian,2020,23,0,0,0,0,0
