date,year,week,municipaly,district,hash
28.11.2020,2020,48,Völs,Innsbruck-Land,505934414
28.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,731722243
28.11.2020,2020,48,Reutte,Reutte,-1716251135
28.11.2020,2020,48,Kufstein,Kufstein,-1276414440
28.11.2020,2020,48,Wörgl,Kufstein,1625824468
27.11.2020,2020,48,Fieberbrunn,Kitzbühel,-1439719476
27.11.2020,2020,48,Kitzbühel,Kitzbühel,489100286
27.11.2020,2020,48,St. Johann in Tirol,Kitzbühel,-1389813151
27.11.2020,2020,48,Kufstein,Kufstein,1018273871
27.11.2020,2020,48,Kufstein,Kufstein,-1707154942
27.11.2020,2020,48,Scharnitz,Innsbruck-Land,-1071941962
27.11.2020,2020,48,Landeck,Landeck,-868172189
27.11.2020,2020,48,Pettneu am Arlberg,Landeck,-2047255361
27.11.2020,2020,48,Trins,Innsbruck-Land,-1724683090
27.11.2020,2020,48,Bruck am Ziller,Schwaz,-1342570592
27.11.2020,2020,48,Vils,Reutte,1355569677
27.11.2020,2020,48,Navis,Innsbruck-Land,111030819
27.11.2020,2020,48,Baumkirchen,Innsbruck-Land,1620218358
27.11.2020,2020,48,Jerzens,Imst,-965765047
27.11.2020,2020,48,Ainet,Lienz,1503382314
27.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,759656084
27.11.2020,2020,48,Kaltenbach,Schwaz,1199339524
27.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,-1017441964
26.11.2020,2020,48,Wörgl,Kufstein,-1323538468
26.11.2020,2020,48,Reith bei Seefeld,Innsbruck-Land,735178591
26.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,2129255232
26.11.2020,2020,48,Landeck,Landeck,-93940758
26.11.2020,2020,48,Fließ,Landeck,-764518962
26.11.2020,2020,48,Hippach,Schwaz,-591113509
26.11.2020,2020,48,Kaltenbach,Schwaz,-1142799808
26.11.2020,2020,48,Brixlegg,Kufstein,-406908231
26.11.2020,2020,48,St. Jakob in Defereggen,Lienz,746361125
26.11.2020,2020,48,Kirchdorf in Tirol,Kitzbühel,1743961407
26.11.2020,2020,48,Pflach,Reutte,-1344735274
26.11.2020,2020,48,Brixlegg,Kufstein,1461282221
26.11.2020,2020,48,Zirl,Innsbruck-Land,2025541791
26.11.2020,2020,48,Rattenberg,Kufstein,1877322518
26.11.2020,2020,48,Nußdorf-Debant,Lienz,505091273
26.11.2020,2020,48,Strass im Zillertal,Schwaz,-1281531240
26.11.2020,2020,48,Wenns,Imst,-233908398
26.11.2020,2020,48,Brandenberg,Kufstein,-808504414
26.11.2020,2020,48,Jenbach,Schwaz,-852072215
26.11.2020,2020,48,Gries am Brenner,Innsbruck-Land,-962811107
26.11.2020,2020,48,Breitenbach am Inn,Kufstein,2094995034
26.11.2020,2020,48,Wattens,Innsbruck-Land,-1309649364
26.11.2020,2020,48,Terfens,Schwaz,-1514141256
26.11.2020,2020,48,Schwaz,Schwaz,1830257639
26.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,-260575424
26.11.2020,2020,48,Kitzbühel,Kitzbühel,1422183066
25.11.2020,2020,48,Kirchberg in Tirol,Kitzbühel,-1636293022
25.11.2020,2020,48,Kematen in Tirol,Innsbruck-Land,-239782645
25.11.2020,2020,48,Mayrhofen,Schwaz,-136956730
25.11.2020,2020,48,Fulpmes,Innsbruck-Land,-309441010
25.11.2020,2020,48,Lienz,Lienz,815780354
25.11.2020,2020,48,Arzl im Pitztal,Imst,2026161454
25.11.2020,2020,48,Hopfgarten in Defereggen,Lienz,751609814
25.11.2020,2020,48,Sölden,Imst,2051726275
25.11.2020,2020,48,Pfunds,Landeck,-529664186
25.11.2020,2020,48,Stumm,Schwaz,1112434680
25.11.2020,2020,48,Nußdorf-Debant,Lienz,255290752
25.11.2020,2020,48,Ebbs,Kufstein,1692665250
25.11.2020,2020,48,Fritzens,Innsbruck-Land,163730536
25.11.2020,2020,48,Fügen,Schwaz,-1297111534
25.11.2020,2020,48,Völs,Innsbruck-Land,-1379588929
25.11.2020,2020,48,Fritzens,Innsbruck-Land,-48745826
25.11.2020,2020,48,Schwendau,Schwaz,-1156255839
25.11.2020,2020,48,Schwaz,Schwaz,-1144346769
25.11.2020,2020,48,Oetz,Imst,-1653911934
24.11.2020,2020,48,Fügen,Schwaz,165898324
24.11.2020,2020,48,Elbigenalp,Reutte,1070345588
24.11.2020,2020,48,Terfens,Schwaz,1734806508
24.11.2020,2020,48,Aschau im Zillertal,Schwaz,1927987150
24.11.2020,2020,48,Navis,Innsbruck-Land,-1318537380
24.11.2020,2020,48,Oberlienz,Lienz,752367871
24.11.2020,2020,48,Kramsach,Kufstein,-625179394
24.11.2020,2020,48,Imst,Imst,-1084526765
24.11.2020,2020,48,Absam,Innsbruck-Land,591444098
24.11.2020,2020,48,Pfunds,Landeck,1505395644
24.11.2020,2020,48,Jenbach,Schwaz,524751077
24.11.2020,2020,48,Jenbach,Schwaz,641956859
24.11.2020,2020,48,Arzl im Pitztal,Imst,1077536204
24.11.2020,2020,48,St. Leonhard im Pitztal,Imst,1648508546
24.11.2020,2020,48,Kolsass,Innsbruck-Land,-936660009
24.11.2020,2020,48,Kramsach,Kufstein,749952458
24.11.2020,2020,48,Haiming,Imst,-1245348144
24.11.2020,2020,48,Kitzbühel,Kitzbühel,-772717616
24.11.2020,2020,48,Ramsau im Zillertal,Schwaz,-273763513
24.11.2020,2020,48,Fulpmes,Innsbruck-Land,-1753178314
24.11.2020,2020,48,Schlaiten,Lienz,-1236230920
24.11.2020,2020,48,Wörgl,Kufstein,-107053750
24.11.2020,2020,48,Pfons,Innsbruck-Land,688127184
23.11.2020,2020,48,Grins,Landeck,-975662042
23.11.2020,2020,48,Stans,Schwaz,-1965928968
23.11.2020,2020,48,Kufstein,Kufstein,1887946760
23.11.2020,2020,48,Lechaschau,Reutte,-1477951218
23.11.2020,2020,48,Kufstein,Kufstein,-817785122
23.11.2020,2020,48,Tobadill,Landeck,-78155988
23.11.2020,2020,48,Stumm,Schwaz,-1467934977
23.11.2020,2020,48,Lienz,Lienz,1886153654
23.11.2020,2020,48,Waidring,Kitzbühel,-1760907061
23.11.2020,2020,48,Kitzbühel,Kitzbühel,-344756860
23.11.2020,2020,48,Mayrhofen,Schwaz,2019681118
23.11.2020,2020,48,Außervillgraten,Lienz,1931127766
23.11.2020,2020,48,Kals am Großglockner,Lienz,1116328442
23.11.2020,2020,48,Kufstein,Kufstein,-301538119
23.11.2020,2020,48,Jenbach,Schwaz,-1713390566
23.11.2020,2020,48,Wörgl,Kufstein,-1839864452
23.11.2020,2020,48,Imst,Imst,1266953448
23.11.2020,2020,48,Innsbruck,Innsbruck-Stadt,-537049219
23.11.2020,2020,48,Rattenberg,Kufstein,-1651516389
23.11.2020,2020,48,Steinach am Brenner,Innsbruck-Land,-1758118875
22.11.2020,2020,47,Fließ,Landeck,-953018584
22.11.2020,2020,47,Bruck am Ziller,Schwaz,-1532492596
22.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,1944545672
22.11.2020,2020,47,Nußdorf-Debant,Lienz,144188620
22.11.2020,2020,47,Imst,Imst,779784972
22.11.2020,2020,47,Mayrhofen,Schwaz,-1965073321
22.11.2020,2020,47,Lienz,Lienz,-448225182
22.11.2020,2020,47,Kitzbühel,Kitzbühel,-593299725
22.11.2020,2020,47,Mayrhofen,Schwaz,-468510180
22.11.2020,2020,47,Ramsau im Zillertal,Schwaz,-1906119783
22.11.2020,2020,47,Mühlbachl,Innsbruck-Land,1784775889
22.11.2020,2020,47,Schwaz,Schwaz,-114388170
22.11.2020,2020,47,Achenkirch,Schwaz,-1277429194
22.11.2020,2020,47,Umhausen,Imst,-386212585
22.11.2020,2020,47,Steinach am Brenner,Innsbruck-Land,1715372959
22.11.2020,2020,47,Wattens,Innsbruck-Land,1195783363
22.11.2020,2020,47,Going am Wilden Kaiser,Kitzbühel,749589023
22.11.2020,2020,47,Ellbögen,Innsbruck-Land,-955807538
22.11.2020,2020,47,Wiesing,Schwaz,1830646294
22.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,710394123
22.11.2020,2020,47,Vals,Innsbruck-Land,-1187543234
21.11.2020,2020,47,Ramsau im Zillertal,Schwaz,1848114505
21.11.2020,2020,47,Ellmau,Kufstein,1983012736
21.11.2020,2020,47,Anras,Lienz,561567918
21.11.2020,2020,47,Brixen im Thale,Kitzbühel,244091401
21.11.2020,2020,47,Wörgl,Kufstein,1695362595
21.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-1299676457
21.11.2020,2020,47,Prägraten am Großvenediger,Lienz,-1381872321
21.11.2020,2020,47,Strassen,Lienz,-1622608215
21.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-1087393024
21.11.2020,2020,47,Schlaiten,Lienz,1129986600
21.11.2020,2020,47,Reith bei Seefeld,Innsbruck-Land,-211458545
21.11.2020,2020,47,Tux,Schwaz,1623478802
21.11.2020,2020,47,Brixen im Thale,Kitzbühel,-1162859038
21.11.2020,2020,47,Ramsau im Zillertal,Schwaz,-3660043
21.11.2020,2020,47,Roppen,Imst,1199646211
21.11.2020,2020,47,Terfens,Schwaz,885929671
21.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,1006510397
21.11.2020,2020,47,Strassen,Lienz,257323303
20.11.2020,2020,47,Sistrans,Innsbruck-Land,-831010056
20.11.2020,2020,47,Landeck,Landeck,398421071
20.11.2020,2020,47,Erl,Kufstein,1674161021
20.11.2020,2020,47,Reith im Alpbachtal,Kufstein,-932789042
20.11.2020,2020,47,Kramsach,Kufstein,125337214
20.11.2020,2020,47,Lienz,Lienz,1881392914
20.11.2020,2020,47,Kramsach,Kufstein,-580043093
20.11.2020,2020,47,Landeck,Landeck,163711844
20.11.2020,2020,47,Wörgl,Kufstein,1090179025
20.11.2020,2020,47,Prutz,Landeck,-1290220541
20.11.2020,2020,47,Hall in Tirol,Innsbruck-Land,-148187354
20.11.2020,2020,47,Kufstein,Kufstein,1223924841
20.11.2020,2020,47,Vomp,Schwaz,912466609
20.11.2020,2020,47,Baumkirchen,Innsbruck-Land,1735015855
20.11.2020,2020,47,Imst,Imst,572500849
19.11.2020,2020,47,St. Anton am Arlberg,Landeck,-911171189
19.11.2020,2020,47,Wörgl,Kufstein,1113795197
19.11.2020,2020,47,Mils,Innsbruck-Land,-1604358719
19.11.2020,2020,47,Langkampfen,Kufstein,274734553
19.11.2020,2020,47,Seefeld in Tirol,Innsbruck-Land,1260244165
19.11.2020,2020,47,Pians,Landeck,1590394806
19.11.2020,2020,47,Jenbach,Schwaz,-1103988433
19.11.2020,2020,47,Terfens,Schwaz,-1244080417
19.11.2020,2020,47,Mutters,Innsbruck-Land,-780881156
19.11.2020,2020,47,Axams,Innsbruck-Land,1268469996
19.11.2020,2020,47,Westendorf,Kitzbühel,455975577
19.11.2020,2020,47,Matrei in Osttirol,Lienz,886362361
19.11.2020,2020,47,Radfeld,Kufstein,-1894999991
19.11.2020,2020,47,Reith bei Seefeld,Innsbruck-Land,-1951244624
19.11.2020,2020,47,Zams,Landeck,-254162619
19.11.2020,2020,47,Terfens,Schwaz,-1091003956
19.11.2020,2020,47,Brandberg,Schwaz,-862257137
19.11.2020,2020,47,Brixlegg,Kufstein,1331472559
19.11.2020,2020,47,Brixlegg,Kufstein,-1531524703
19.11.2020,2020,47,Kufstein,Kufstein,545708018
19.11.2020,2020,47,Bad Häring,Kufstein,-1717982662
19.11.2020,2020,47,Jenbach,Schwaz,1211159253
19.11.2020,2020,47,Ried im Zillertal,Schwaz,-2009189618
19.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-612905310
19.11.2020,2020,47,Brixlegg,Kufstein,381291263
19.11.2020,2020,47,Kirchberg in Tirol,Kitzbühel,-1031439999
19.11.2020,2020,47,Mils,Innsbruck-Land,-1710015279
19.11.2020,2020,47,Kirchbichl,Kufstein,2129873121
19.11.2020,2020,47,Fritzens,Innsbruck-Land,787062438
19.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-1874489101
19.11.2020,2020,47,Häselgehr,Reutte,-214693703
19.11.2020,2020,47,Buch in Tirol,Schwaz,201673055
19.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,231170689
18.11.2020,2020,47,Leutasch,Innsbruck-Land,-1492028808
18.11.2020,2020,47,Tux,Schwaz,1142640935
18.11.2020,2020,47,Bad Häring,Kufstein,12672849
18.11.2020,2020,47,Ellmau,Kufstein,-1813529798
18.11.2020,2020,47,Lienz,Lienz,658984758
18.11.2020,2020,47,St. Ulrich am Pillersee,Kitzbühel,551212679
18.11.2020,2020,47,Nesselwängle,Reutte,1754464854
18.11.2020,2020,47,St. Veit in Defereggen,Lienz,196755888
18.11.2020,2020,47,Virgen,Lienz,-717697948
18.11.2020,2020,47,Kufstein,Kufstein,-72116116
18.11.2020,2020,47,Brixlegg,Kufstein,-174483318
18.11.2020,2020,47,St. Johann in Tirol,Kitzbühel,656025487
18.11.2020,2020,47,Angath,Kufstein,1124219925
18.11.2020,2020,47,Bad Häring,Kufstein,-1210190516
18.11.2020,2020,47,Langkampfen,Kufstein,-1652835033
18.11.2020,2020,47,Jerzens,Imst,1237919353
18.11.2020,2020,47,Kematen in Tirol,Innsbruck-Land,815212867
18.11.2020,2020,47,Götzens,Innsbruck-Land,1896442771
18.11.2020,2020,47,Zirl,Innsbruck-Land,1013803809
18.11.2020,2020,47,Mayrhofen,Schwaz,881520331
18.11.2020,2020,47,Telfs,Innsbruck-Land,-204236810
18.11.2020,2020,47,Hall in Tirol,Innsbruck-Land,-1532825102
18.11.2020,2020,47,Schwaz,Schwaz,1408532837
18.11.2020,2020,47,Absam,Innsbruck-Land,-1958738002
18.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-953779314
18.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-597041095
18.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,2007342162
18.11.2020,2020,47,Thiersee,Kufstein,940222841
17.11.2020,2020,47,Heinfels,Lienz,-135324613
17.11.2020,2020,47,Pfunds,Landeck,-2048188286
17.11.2020,2020,47,Buch in Tirol,Schwaz,-2056588075
17.11.2020,2020,47,Alpbach,Kufstein,-357742448
17.11.2020,2020,47,St. Johann in Tirol,Kitzbühel,1848559910
17.11.2020,2020,47,Finkenberg,Schwaz,-2128552201
17.11.2020,2020,47,Oberperfuss,Innsbruck-Land,1136842015
17.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,1682542018
17.11.2020,2020,47,Kartitsch,Lienz,343866088
17.11.2020,2020,47,Längenfeld,Imst,1664258528
17.11.2020,2020,47,Wörgl,Kufstein,288466557
17.11.2020,2020,47,Assling,Lienz,1973446156
17.11.2020,2020,47,Hatting,Innsbruck-Land,-1915030944
17.11.2020,2020,47,Schwaz,Schwaz,474629052
17.11.2020,2020,47,Kundl,Kufstein,1577821099
17.11.2020,2020,47,Arzl im Pitztal,Imst,-887084915
17.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-48820091
17.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-1064776574
17.11.2020,2020,47,Schwendt,Kitzbühel,356013853
17.11.2020,2020,47,Absam,Innsbruck-Land,-1211588439
17.11.2020,2020,47,Stumm,Schwaz,1841413768
17.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,-1237520754
16.11.2020,2020,47,Jenbach,Schwaz,-2048114726
16.11.2020,2020,47,Lienz,Lienz,-890029541
16.11.2020,2020,47,Axams,Innsbruck-Land,-849683413
16.11.2020,2020,47,Ellmau,Kufstein,807240951
16.11.2020,2020,47,Steinberg am Rofan,Schwaz,2141063285
16.11.2020,2020,47,Anras,Lienz,-1374859984
16.11.2020,2020,47,Kitzbühel,Kitzbühel,457360610
16.11.2020,2020,47,Absam,Innsbruck-Land,1106304728
16.11.2020,2020,47,Matrei in Osttirol,Lienz,-1334152513
16.11.2020,2020,47,Weerberg,Schwaz,537742845
16.11.2020,2020,47,Rum,Innsbruck-Land,1870342268
16.11.2020,2020,47,Innsbruck,Innsbruck-Stadt,2080606184
16.11.2020,2020,47,Virgen,Lienz,512051569
16.11.2020,2020,47,Oberhofen im Inntal,Innsbruck-Land,-1330585639
15.11.2020,2020,46,Zell am Ziller,Schwaz,349829781
15.11.2020,2020,46,Aschau im Zillertal,Schwaz,1613239971
15.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-1058810442
15.11.2020,2020,46,Rum,Innsbruck-Land,-1113194227
15.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1695906891
15.11.2020,2020,46,Kirchdorf in Tirol,Kitzbühel,-1522425173
15.11.2020,2020,46,Reutte,Reutte,-1025868144
15.11.2020,2020,46,Längenfeld,Imst,-901388080
15.11.2020,2020,46,Sillian,Lienz,2012592752
15.11.2020,2020,46,Tannheim,Reutte,-1974111803
15.11.2020,2020,46,Kundl,Kufstein,-1657126660
15.11.2020,2020,46,Wörgl,Kufstein,1140710806
15.11.2020,2020,46,Lienz,Lienz,-1108300520
15.11.2020,2020,46,Fügenberg,Schwaz,2003299939
15.11.2020,2020,46,Hochfilzen,Kitzbühel,-1482516071
15.11.2020,2020,46,Zell am Ziller,Schwaz,1131579961
15.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-880163186
15.11.2020,2020,46,Schwaz,Schwaz,-916528889
15.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-1043974100
15.11.2020,2020,46,Schwaz,Schwaz,-1729354138
15.11.2020,2020,46,Niederndorf,Kufstein,-2085276808
15.11.2020,2020,46,Kufstein,Kufstein,1649192261
15.11.2020,2020,46,Obernberg am Brenner,Innsbruck-Land,632550501
15.11.2020,2020,46,Hart im Zillertal,Schwaz,871404331
14.11.2020,2020,46,Schwendt,Kitzbühel,-770355015
14.11.2020,2020,46,Mutters,Innsbruck-Land,534321278
14.11.2020,2020,46,Jenbach,Schwaz,-1360416107
14.11.2020,2020,46,Axams,Innsbruck-Land,-1132900586
14.11.2020,2020,46,Kössen,Kitzbühel,1043217822
14.11.2020,2020,46,Hall in Tirol,Innsbruck-Land,586913917
14.11.2020,2020,46,Brandenberg,Kufstein,-753750374
14.11.2020,2020,46,Brixlegg,Kufstein,-750038757
14.11.2020,2020,46,Weißenbach am Lech,Reutte,-1585707894
14.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1876289640
14.11.2020,2020,46,Iselsberg-Stronach,Lienz,-1892967440
14.11.2020,2020,46,Sistrans,Innsbruck-Land,340980557
14.11.2020,2020,46,Pfons,Innsbruck-Land,748129677
14.11.2020,2020,46,Navis,Innsbruck-Land,-1300914236
14.11.2020,2020,46,Längenfeld,Imst,1076314996
14.11.2020,2020,46,St. Ulrich am Pillersee,Kitzbühel,-561915139
14.11.2020,2020,46,Stumm,Schwaz,-756462908
14.11.2020,2020,46,Kolsass,Innsbruck-Land,-180698717
14.11.2020,2020,46,Hall in Tirol,Innsbruck-Land,-1412004562
14.11.2020,2020,46,Prägraten am Großvenediger,Lienz,2092901055
14.11.2020,2020,46,Kolsass,Innsbruck-Land,-518936093
14.11.2020,2020,46,Rietz,Imst,-1595681978
13.11.2020,2020,46,Niederndorf,Kufstein,509789792
13.11.2020,2020,46,Kufstein,Kufstein,-785482084
13.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,253696857
13.11.2020,2020,46,Brixlegg,Kufstein,-1899465912
13.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,88283534
13.11.2020,2020,46,Fieberbrunn,Kitzbühel,-1313954969
13.11.2020,2020,46,Wenns,Imst,-1880521813
13.11.2020,2020,46,Oetz,Imst,-716956376
13.11.2020,2020,46,St. Veit in Defereggen,Lienz,-1828699437
13.11.2020,2020,46,Kufstein,Kufstein,565708821
13.11.2020,2020,46,Alpbach,Kufstein,895347147
13.11.2020,2020,46,Wildschönau,Kufstein,1230250436
13.11.2020,2020,46,Fieberbrunn,Kitzbühel,356067000
13.11.2020,2020,46,Dölsach,Lienz,-72108234
13.11.2020,2020,46,Kössen,Kitzbühel,-1962957629
13.11.2020,2020,46,Strengen,Landeck,46108342
13.11.2020,2020,46,St. Johann in Tirol,Kitzbühel,-1725332023
13.11.2020,2020,46,Tux,Schwaz,-383599088
13.11.2020,2020,46,Schwaz,Schwaz,-628871696
13.11.2020,2020,46,Stumm,Schwaz,-1199446764
12.11.2020,2020,46,Kematen in Tirol,Innsbruck-Land,-1303962750
12.11.2020,2020,46,Fließ,Landeck,1911937944
12.11.2020,2020,46,Schönwies,Landeck,1432556336
12.11.2020,2020,46,Vomp,Schwaz,-1435352625
12.11.2020,2020,46,Reith im Alpbachtal,Kufstein,-1436778416
12.11.2020,2020,46,Ramsau im Zillertal,Schwaz,1848114505
12.11.2020,2020,46,Götzens,Innsbruck-Land,11277477
12.11.2020,2020,46,Natters,Innsbruck-Land,2087105650
12.11.2020,2020,46,Hopfgarten im Brixental,Kitzbühel,1053531348
12.11.2020,2020,46,Thiersee,Kufstein,1142870819
12.11.2020,2020,46,Lienz,Lienz,367690849
12.11.2020,2020,46,Sölden,Imst,-1954561068
12.11.2020,2020,46,Bad Häring,Kufstein,1649798408
12.11.2020,2020,46,Brixlegg,Kufstein,301016387
12.11.2020,2020,46,Hall in Tirol,Innsbruck-Land,-362288847
12.11.2020,2020,46,Wattens,Innsbruck-Land,987088414
12.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1865795458
12.11.2020,2020,46,Aschau im Zillertal,Schwaz,-260983475
12.11.2020,2020,46,Wattens,Innsbruck-Land,1671284803
12.11.2020,2020,46,Lienz,Lienz,-1893739918
12.11.2020,2020,46,Gries am Brenner,Innsbruck-Land,1363857891
12.11.2020,2020,46,Telfs,Innsbruck-Land,-1743780906
12.11.2020,2020,46,Wattens,Innsbruck-Land,1427670626
12.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-693100966
12.11.2020,2020,46,Wattens,Innsbruck-Land,1884555393
11.11.2020,2020,46,Fritzens,Innsbruck-Land,-1221656327
11.11.2020,2020,46,Fritzens,Innsbruck-Land,-944678252
11.11.2020,2020,46,Schwaz,Schwaz,-1389332532
11.11.2020,2020,46,Fügen,Schwaz,1467566240
11.11.2020,2020,46,Vomp,Schwaz,1978342994
11.11.2020,2020,46,Jenbach,Schwaz,1078708322
11.11.2020,2020,46,Mutters,Innsbruck-Land,-82026368
11.11.2020,2020,46,Fritzens,Innsbruck-Land,729803220
11.11.2020,2020,46,Mutters,Innsbruck-Land,1669266889
11.11.2020,2020,46,Grinzens,Innsbruck-Land,1439166969
11.11.2020,2020,46,Fritzens,Innsbruck-Land,1006950247
11.11.2020,2020,46,Thaur,Innsbruck-Land,-227612062
11.11.2020,2020,46,Neustift im Stubaital,Innsbruck-Land,886362361
11.11.2020,2020,46,Kufstein,Kufstein,-1627368886
11.11.2020,2020,46,Brixen im Thale,Kitzbühel,-1613010282
11.11.2020,2020,46,Wörgl,Kufstein,-132584866
11.11.2020,2020,46,Lienz,Lienz,-607320900
11.11.2020,2020,46,Kolsass,Innsbruck-Land,-220333402
11.11.2020,2020,46,Assling,Lienz,-1531628453
11.11.2020,2020,46,Radfeld,Kufstein,713647000
11.11.2020,2020,46,St. Johann in Tirol,Kitzbühel,-1823466819
11.11.2020,2020,46,Kufstein,Kufstein,-1819831626
11.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1423489608
11.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-461836366
11.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,897235832
11.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-914957539
10.11.2020,2020,46,Grins,Landeck,-865216222
10.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1033848512
10.11.2020,2020,46,Birgitz,Innsbruck-Land,-294929214
10.11.2020,2020,46,Telfs,Innsbruck-Land,1194336796
10.11.2020,2020,46,Gnadenwald,Innsbruck-Land,-1066355508
10.11.2020,2020,46,Baumkirchen,Innsbruck-Land,813260925
10.11.2020,2020,46,Hall in Tirol,Innsbruck-Land,1699363839
10.11.2020,2020,46,Kramsach,Kufstein,-2124820454
10.11.2020,2020,46,Kitzbühel,Kitzbühel,-1993549208
10.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-1830011885
10.11.2020,2020,46,Trins,Innsbruck-Land,324032802
10.11.2020,2020,46,Schwoich,Kufstein,-483697702
10.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-1968931986
10.11.2020,2020,46,Absam,Innsbruck-Land,1406524918
10.11.2020,2020,46,Hall in Tirol,Innsbruck-Land,-1162898283
10.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,-315269129
09.11.2020,2020,46,Volders,Innsbruck-Land,-390142637
09.11.2020,2020,46,Fließ,Landeck,2109510116
09.11.2020,2020,46,Rohrberg,Schwaz,-2108962894
09.11.2020,2020,46,Mayrhofen,Schwaz,1091700012
09.11.2020,2020,46,Zell am Ziller,Schwaz,-2108962894
09.11.2020,2020,46,Obsteig,Imst,1936681179
09.11.2020,2020,46,Volders,Innsbruck-Land,-1030510139
09.11.2020,2020,46,Innsbruck,Innsbruck-Stadt,1990988225
09.11.2020,2020,46,Kramsach,Kufstein,-1030967971
09.11.2020,2020,46,Kirchbichl,Kufstein,-2015681593
09.11.2020,2020,46,Hopfgarten im Brixental,Kitzbühel,609047659
09.11.2020,2020,46,Wörgl,Kufstein,-1658107581
09.11.2020,2020,46,Kirchbichl,Kufstein,-1954643274
09.11.2020,2020,46,Scheffau am Wilden Kaiser,Kufstein,1833307146
09.11.2020,2020,46,Kufstein,Kufstein,1560860544
09.11.2020,2020,46,Wängle,Reutte,1230082622
09.11.2020,2020,46,Musau,Reutte,-790141862
09.11.2020,2020,46,Langkampfen,Kufstein,107812673
09.11.2020,2020,46,Berwang,Reutte,984134473
09.11.2020,2020,46,Kufstein,Kufstein,-964518402
09.11.2020,2020,46,Oetz,Imst,-1396369824
09.11.2020,2020,46,Fulpmes,Innsbruck-Land,1717042115
09.11.2020,2020,46,Galtür,Landeck,-162826061
09.11.2020,2020,46,Lermoos,Reutte,-2041795331
09.11.2020,2020,46,See,Landeck,600173357
08.11.2020,2020,45,Völs,Innsbruck-Land,486091150
08.11.2020,2020,45,Innsbruck,Innsbruck-Stadt,-1880324028
08.11.2020,2020,45,Innsbruck,Innsbruck-Stadt,-1656952649
08.11.2020,2020,45,Innsbruck,Innsbruck-Stadt,-2138306423
08.11.2020,2020,45,Gschnitz,Innsbruck-Land,-1119082843
08.11.2020,2020,45,Sölden,Imst,681449312
08.11.2020,2020,45,Lienz,Lienz,123966303
08.11.2020,2020,45,Wenns,Imst,-1106829627
08.11.2020,2020,45,Westendorf,Kitzbühel,-133250285
08.11.2020,2020,45,Angath,Kufstein,1206041545
08.11.2020,2020,45,Hall in Tirol,Innsbruck-Land,681449312
07.11.2020,2020,45,Zams,Landeck,-1508154854
07.11.2020,2020,45,Mils,Innsbruck-Land,-2032475442
07.11.2020,2020,45,Steinberg am Rofan,Schwaz,-197653156
07.11.2020,2020,45,Mayrhofen,Schwaz,-1418082702
07.11.2020,2020,45,Innsbruck,Innsbruck-Stadt,1662543292
07.11.2020,2020,45,Alpbach,Kufstein,-1179986109
07.11.2020,2020,45,Reith im Alpbachtal,Kufstein,-1091100727
07.11.2020,2020,45,Vomp,Schwaz,-351688901
07.11.2020,2020,45,Reith bei Kitzbühel,Kitzbühel,-568174455
